https://www.fluorophores.tugraz.at/substance/838	Ethanol/Aqueo...		532	593
https://www.fluorophores.tugraz.at/substance/838	Ethanol/Aqueo...		572	627
https://www.fluorophores.tugraz.at/substance/281	Bangs Lab		501	510
https://www.fluorophores.tugraz.at/substance/530			672, 620, 318	683
https://www.fluorophores.tugraz.at/substance/453			545	572
https://www.fluorophores.tugraz.at/substance/452			559, 486, 335	583
https://www.fluorophores.tugraz.at/substance/1037			556	583
https://www.fluorophores.tugraz.at/substance/1091			555	589
https://www.fluorophores.tugraz.at/substance/1092			554	591
https://www.fluorophores.tugraz.at/substance/455			556, 477, 334	584
https://www.fluorophores.tugraz.at/substance/1088			554	581
https://www.fluorophores.tugraz.at/substance/1243	water : glyce...		437	687
https://www.fluorophores.tugraz.at/substance/1244	water : glyce...		672, 670	681
https://www.fluorophores.tugraz.at/substance/1149	PBS	7.50	349	610
https://www.fluorophores.tugraz.at/substance/1062	EtOH		499	628
https://www.fluorophores.tugraz.at/substance/89	0		499	628
https://www.fluorophores.tugraz.at/substance/1063	EtOH		482	561
https://www.fluorophores.tugraz.at/substance/91	Ethanol		480	560
https://www.fluorophores.tugraz.at/substance/1064	EtOH		480	551
https://www.fluorophores.tugraz.at/substance/81	Ethanol		480	552
https://www.fluorophores.tugraz.at/substance/1065	EtOH		505	566
https://www.fluorophores.tugraz.at/substance/92	Ethanol		506	566
https://www.fluorophores.tugraz.at/substance/1066	EtOH		516	664
https://www.fluorophores.tugraz.at/substance/93	Ethanol		515	660
https://www.fluorophores.tugraz.at/substance/1067	EtOH		557	574
https://www.fluorophores.tugraz.at/substance/1144	PBS		556	578
https://www.fluorophores.tugraz.at/substance/1144	EtOH		563	578
https://www.fluorophores.tugraz.at/substance/96	EtOH		541, 355	567
https://www.fluorophores.tugraz.at/substance/97	Ethanol		546, 356, 307	570
https://www.fluorophores.tugraz.at/substance/1223	PBS		557	582
https://www.fluorophores.tugraz.at/substance/1223	EtOH		556	576
https://www.fluorophores.tugraz.at/substance/98	EtOH		580	598
https://www.fluorophores.tugraz.at/substance/77	EtOH		580, 368	598
https://www.fluorophores.tugraz.at/substance/79	EtOH		621	642
https://www.fluorophores.tugraz.at/substance/99	EtOH		636	656
https://www.fluorophores.tugraz.at/substance/100	Ethanol		636	655
https://www.fluorophores.tugraz.at/substance/78	EtOH		637	658
https://www.fluorophores.tugraz.at/substance/101	Ethanol		647	670
https://www.fluorophores.tugraz.at/substance/104	Ethanol		645	671
https://www.fluorophores.tugraz.at/substance/105	Ethanol		652	673
https://www.fluorophores.tugraz.at/substance/1145	EtOH		657	679
https://www.fluorophores.tugraz.at/substance/1145	PBS		654	672
https://www.fluorophores.tugraz.at/substance/107	Ethanol		654	675
https://www.fluorophores.tugraz.at/substance/108	Ethanol		654	676
https://www.fluorophores.tugraz.at/substance/109	Ethanol		656	677
https://www.fluorophores.tugraz.at/substance/110	Ethanol		673	696
https://www.fluorophores.tugraz.at/substance/111	EtOH		674	695
https://www.fluorophores.tugraz.at/substance/112	Ethanol		674	699
https://www.fluorophores.tugraz.at/substance/113	Ethanol		691, 476, 369	709
https://www.fluorophores.tugraz.at/substance/114	Ethanol		691, 477, 369	709
https://www.fluorophores.tugraz.at/substance/115	EtOH		705, 479, 380	798, 730
https://www.fluorophores.tugraz.at/substance/116	Ethanol		707, 482, 381	797, 731
https://www.fluorophores.tugraz.at/substance/117	Ethanol		732	756
https://www.fluorophores.tugraz.at/substance/118	Ethanol		736	758
https://www.fluorophores.tugraz.at/substance/119	Ethanol		748	796, 776
https://www.fluorophores.tugraz.at/substance/120	Ethanol		751	796, 779
https://www.fluorophores.tugraz.at/substance/121	Ethanol		772, 534, 325	798
https://www.fluorophores.tugraz.at/substance/122	Ethanol		782, 519, 420	800
https://www.fluorophores.tugraz.at/substance/565	50 mM TRIS-HC...	8.00	402	480
https://www.fluorophores.tugraz.at/substance/566	50 mM TRIS-HC...	8.00		661
https://www.fluorophores.tugraz.at/substance/564	50 mM TRIS-HC...	8.00	560	605
https://www.fluorophores.tugraz.at/substance/562	50mM TRIS-HCl...	8.00		593
https://www.fluorophores.tugraz.at/substance/563	50 mM TRIS-HC...	8.00	606	692
https://www.fluorophores.tugraz.at/substance/588	PBS buffer	7.20	493	518
https://www.fluorophores.tugraz.at/substance/593	PBS buffer	7.20	553, 520	569
https://www.fluorophores.tugraz.at/substance/589	PBS buffer	7.20		
https://www.fluorophores.tugraz.at/substance/590	PBS buffer	7.20	620	651
https://www.fluorophores.tugraz.at/substance/591	PBS buffer	7.20	646	674
https://www.fluorophores.tugraz.at/substance/592	PBS buffer	7.20	676	705
https://www.fluorophores.tugraz.at/substance/1095			611	646
https://www.fluorophores.tugraz.at/substance/1093			539	560
https://www.fluorophores.tugraz.at/substance/1094			560	550
https://www.fluorophores.tugraz.at/substance/456			380	440
https://www.fluorophores.tugraz.at/substance/429	0		438	560
https://www.fluorophores.tugraz.at/substance/457	0		435	475
https://www.fluorophores.tugraz.at/substance/1043			431	476
https://www.fluorophores.tugraz.at/substance/430	0		430	507
https://www.fluorophores.tugraz.at/substance/458			489	511
https://www.fluorophores.tugraz.at/substance/459			488	509
https://www.fluorophores.tugraz.at/substance/1089			489	510
https://www.fluorophores.tugraz.at/substance/235		8.00	346	529
https://www.fluorophores.tugraz.at/substance/1044			489	510
https://www.fluorophores.tugraz.at/substance/1326	water : glyce...		439	682
https://www.fluorophores.tugraz.at/substance/602		7.40	555	583
https://www.fluorophores.tugraz.at/substance/282			525	564
https://www.fluorophores.tugraz.at/substance/1015		8.00	525	546
https://www.fluorophores.tugraz.at/substance/460	basic EtOH		525, 311	543
https://www.fluorophores.tugraz.at/substance/697	BES Buffer wi...	8.50	490, 390	610
https://www.fluorophores.tugraz.at/substance/1038			559	611
https://www.fluorophores.tugraz.at/substance/668			372, 282	557
https://www.fluorophores.tugraz.at/substance/1016		9.00	532	554
https://www.fluorophores.tugraz.at/substance/236			523	604
https://www.fluorophores.tugraz.at/substance/283			480	633
https://www.fluorophores.tugraz.at/substance/284	ss=ds		521	611
https://www.fluorophores.tugraz.at/substance/285			521	611
https://www.fluorophores.tugraz.at/substance/669			528	617
https://www.fluorophores.tugraz.at/substance/54	NaOH 100mM	13.00	523	538
https://www.fluorophores.tugraz.at/substance/55	HCl 100mM	1.00	522, 487, 402	546
https://www.fluorophores.tugraz.at/substance/286			641	680
https://www.fluorophores.tugraz.at/substance/500	EtOH		309	330
https://www.fluorophores.tugraz.at/substance/375	EtOH		309	330
https://www.fluorophores.tugraz.at/substance/288			467, 395, 383	622, 610, 590
https://www.fluorophores.tugraz.at/substance/287			339, 292	615, 595, 587
https://www.fluorophores.tugraz.at/substance/582	toluene		405, 325	618, 593, 580
https://www.fluorophores.tugraz.at/substance/1234	water : glyce...		436	703
https://www.fluorophores.tugraz.at/substance/1324	water : glyce...		439	683
https://www.fluorophores.tugraz.at/substance/289			499	527
https://www.fluorophores.tugraz.at/substance/123	Ethanol		635	663
https://www.fluorophores.tugraz.at/substance/1035			514	527
https://www.fluorophores.tugraz.at/substance/1128			441	530
https://www.fluorophores.tugraz.at/substance/1018		8.00	495	519
https://www.fluorophores.tugraz.at/substance/252		8.00	495	519
https://www.fluorophores.tugraz.at/substance/1046			509	529
https://www.fluorophores.tugraz.at/substance/294	Bangs Lab		658	688
https://www.fluorophores.tugraz.at/substance/670		7.20	511	530
https://www.fluorophores.tugraz.at/substance/435	saline (PO4) ...		508	530
https://www.fluorophores.tugraz.at/substance/253	Ca saturated		506	527
https://www.fluorophores.tugraz.at/substance/254	Ca saturated	7.20	494	516
https://www.fluorophores.tugraz.at/substance/1138			495	516
https://www.fluorophores.tugraz.at/substance/674		9.00	490	513
https://www.fluorophores.tugraz.at/substance/461	basic EtOH		500, 323	540
https://www.fluorophores.tugraz.at/substance/6	TRIS 10 mM	9.00	491, 322	514
https://www.fluorophores.tugraz.at/substance/672		8.00	489, 283	517
https://www.fluorophores.tugraz.at/substance/673		13.00	493	513
https://www.fluorophores.tugraz.at/substance/671		8.00	501	524
https://www.fluorophores.tugraz.at/substance/1017	0.1 M NaOH		493	513
https://www.fluorophores.tugraz.at/substance/462	EtOH (neutral...		482, 455, 225	514
https://www.fluorophores.tugraz.at/substance/255		8.00	501	524
https://www.fluorophores.tugraz.at/substance/751	Polystyren		443	510
https://www.fluorophores.tugraz.at/substance/675	H2O		356	414
https://www.fluorophores.tugraz.at/substance/676	H2O		620	646
https://www.fluorophores.tugraz.at/substance/677	H2O		656	683
